season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,KR Mayers,Kyle Mayers,2,0,24,0,12.00,5,5,0,2,0,False,https://www.espncricinfo.com/ci/content/player/348056.html
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,AJ Hosein,Akeal Hosein,4,0,31,0,7.75,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/530812.html
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,AS Joseph,Alzarri Joseph,4,0,28,2,7.00,9,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/670031.html
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,OC McCoy,Obed McCoy,3,0,25,0,8.33,6,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/906783.html
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,JO Holder,Jason Holder,3,0,14,2,4.66,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2022,1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,Australia,1,OF Smith,Odean Smith,4,0,31,1,7.75,6,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/820691.html
2022,1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MRJ Watt,Mark Watt,4,0,12,3,3.00,16,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/659081.html
2022,1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,BTJ Wheal,Brad Wheal,4,0,32,2,8.00,10,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/807535.html
2022,1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,JH Davey,Josh Davey,3,0,34,1,11.33,8,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/407265.html
2022,1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,SM Sharif,Safyaan Sharif,3.3,0,23,1,6.57,7,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/414970.html
2022,1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MA Leask,Michael Leask,4,0,15,2,3.75,11,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/414966.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,FJ Klaassen,Fred Klaassen,4,0,13,2,3.25,18,0,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,TJG Pringle,Tim Pringle,4,0,13,1,3.25,11,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,LV van Beek,Logan van Beek,2,0,19,0,9.50,5,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/440522.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,BFW de Leede,Bas de Leede,3,0,19,3,6.33,9,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,21,0,5.25,11,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298136,NED v UAE,UAE,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,RE van der Merwe,Roelof van der Merwe,3,0,19,1,6.33,7,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/47850.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Junaid Siddique,Junaid Siddique,4,0,24,3,6.00,10,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1203754.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Basil Hameed,Basil Hameed,1,0,7,1,7.00,4,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1209110.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Aayan Afzal Khan,Aayan Afzal Khan,3,0,15,1,5.00,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1241265.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,KP Meiyappan,Karthik Meiyappan,4,0,22,1,5.50,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1058987.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Zahoor Khan,Zahoor Khan,4,0,11,1,2.75,14,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/384525.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Zawar Farid,Zawar Farid,2.5,0,24,0,8.47,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1196500.html
2022,1298136,NED v UAE,UAE,NED,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Kashif Daud,Kashif Daud,1,0,5,0,5.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/229225.html
2022,1298135,NAM v SL,NAM,SL,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,M Theekshana,Maheesh Theekshana,4,0,23,1,5.75,7,0,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298135,NAM v SL,NAM,SL,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,PVD Chameera,Dushmantha Chameera,4,0,39,1,9.75,6,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/552152.html
2022,1298135,NAM v SL,NAM,SL,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Pramod Madushan,Pramod Madushan,4,0,37,2,9.25,6,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/826689.html
2022,1298135,NAM v SL,NAM,SL,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,C Karunaratne,Chamika Karunaratne,4,0,36,1,9.00,7,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/623695.html
2022,1298135,NAM v SL,NAM,SL,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,PWH de Silva,Wanindu Hasaranga de Silva,4,0,27,1,6.75,8,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,MG Erasmus,Gerhard Erasmus,1,0,8,0,8.00,1,1,0,0,0,True,https://www.espncricinfo.com/ci/content/player/519070.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,D Wiese,David Wiese,4,0,16,2,4.00,13,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/221140.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,BM Scholtz,Bernard Scholtz,4,0,18,2,4.50,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/330223.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,B Shikongo,Ben Shikongo,3,1,22,2,7.33,6,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1069820.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,JJ Smit,JJ Smit,3,0,16,1,5.33,7,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/553821.html
2022,1298135,NAM v SL,NAM,SL,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,JN Frylinck,Jan Frylinck,4,0,26,2,6.50,10,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/482478.html
